stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction
STOP_132275,,Sierra Grande,,19.40756748,-99.22861218,,,0,,0,
STOP_132277,,Sierra Ixtlán,,19.4065252,-99.22679901,,,0,,0,
STOP_132278,,Bosque de Auvernia,,19.40702104,-99.22364473,,,0,,0,
STOP_132281,,Montañas Rocallosas,,19.41151393,-99.22094107,,,0,,0,
STOP_132282,,Sierra Tarahumara,,19.41313295,-99.21984673,,,0,,0,
STOP_132285,,Sierra Bacatete,,19.41515671,-99.21899915,,,0,,0,
STOP_132286,,Monte Líbano,,19.41786851,-99.21806574,,,0,,0,
STOP_132288,,Montes Pirineos,,19.42046896,-99.21763659,,,0,,0,
STOP_132290,,Sierra Vertientes,,19.40580673,-99.2288053,,,0,,0,
STOP_132291,,Glorieta de Bosques,,19.40659604,-99.23364401,,,0,,0,
STOP_132293,,Bosque de Chihuahua,,19.41026929,-99.23543572,,,0,,0,
STOP_132294,,Bosque de Ciruelos,,19.40918655,-99.237957,,,0,,0,
STOP_132297,,Bosque de Duraznos,,19.40767879,-99.24014568,,,0,,0,
STOP_132298,,Bosque de Sándalos,,19.40707164,-99.24075723,,,0,,0,
STOP_132300,,Bosque de Mangos,,19.40490611,-99.24286008,,,0,,0,
STOP_132303,,Bosque de Capulines,,19.40208278,-99.2455852,,,0,,0,
STOP_132304,,Bosque de Maples,,19.40130357,-99.24634695,,,0,,0,
STOP_132307,,Bosques de Abedules,,19.39821706,-99.24916863,,,0,,0,
STOP_132309,,Bosques de Abedules,,19.39681041,-99.25237656,,,0,,0,
STOP_132310,,Bosques Colorines,,19.39635501,-99.25409317,,,0,,0,
STOP_132312,,Bosques de Castilloas,,19.39514062,-99.25651789,,,0,,0,
STOP_132315,,Bosques de Cacao,,19.39211471,-99.25939322,,,0,,0,
STOP_132317,,Fábrica de Armas,,19.39001982,-99.25962925,,,0,,0,
STOP_132319,,Fábrica de Cartuchos,,19.38834997,-99.26254749,,,0,,0,
STOP_132323,,Royal Reforma,,19.38553647,-99.2634058,,,0,,0,
STOP_132326,,Secretaría de Marina,,19.38377548,-99.26606655,,,0,,0,
STOP_132328,,Pabellón Bosques,,19.38143758,-99.26691413,,,0,,0,
STOP_132330,,Bosque de Toronjos,,19.38034453,-99.26518679,,,0,,0,
STOP_132332,,Bosque de Teponaztles,,19.38282413,-99.26202178,,,0,,0,
STOP_132333,,Bosque de Zarzas,,19.38513165,-99.25932884,,,0,,0,
STOP_132335,,Bosque de Tejocotes,,19.3868825,-99.2571187,,,0,,0,
STOP_132337,,Bosque de Yucas,,19.38907863,-99.25430775,,,0,,0,
STOP_132339,,Bosque de Tabachines,,19.39024247,-99.25253749,,,0,,0,
STOP_132346,,Bosque de Alisos,,19.38778322,-99.25153971,,,0,,0,
STOP_132348,,Paseo de los Tamarindos,,19.38649792,-99.25352454,,,0,,0,
STOP_132350,,Prolongación Reforma (Túnel),,19.37604309,-99.26131368,,,0,,0,
STOP_132352,,Priv. Palo Alto,,19.38002066,-99.25946832,,,0,,0,
STOP_132355,,Bosque de Radiatas,,19.38386657,-99.25734401,,,0,,0,
STOP_132356,,Sierra Breña,,19.40312509,-99.23063993,,,0,,0,
STOP_132357,,Castillo de Windsor,,19.40257864,-99.23157334,,,0,,0,
STOP_132358,,Castillo de Chapultepec,,19.39979574,-99.23401952,,,0,,0,
STOP_132359,,Castillo de Chapultepec,,19.39940107,-99.23394442,,,0,,0,
STOP_132360,,Rivera de Cupia,,19.39695208,-99.23729181,,,0,,0,
STOP_132361,,Rivera de Cupia,,19.39658777,-99.23725963,,,0,,0,
STOP_132362,,Castillo de Miramar,,19.39848018,-99.23483491,,,0,,0,
STOP_132363,,Paseo de la Reforma,,19.39495846,-99.23910499,,,0,,0,
STOP_132364,,Constituyentes,,19.39371369,-99.23977017,,,0,,0,
STOP_132365,,Puente Conafrut,,19.38735816,-99.24287081,,,0,,0,
STOP_132366,,Puente Conafrut,,19.38699383,-99.24250603,,,0,,0,
STOP_132367,,Bosque de Duraznos ,,19.40503766,-99.24127221,,,0,,0,
STOP_132368,,Bosque de Duraznos I,,19.40258875,-99.24319267,,,0,,0,
STOP_132369,,Bosque de Duraznos II,,19.40400548,-99.24014568,,,0,,0,
STOP_132370,,Parque Duraznos,,19.4081544,-99.23802137,,,0,,0,
STOP_132883,,Gob. J. Cortina,,19.4076282,-99.18745637,,,0,,0,
STOP_132885,,Avenida Jalisco,,19.40769903,-99.18449521,,,0,,0,
STOP_132890,,Carlos B Zetina,,19.40708176,-99.18259621,,,0,,0,
STOP_132891,,Gral Fco Alvarado (Metro Patriotismo),,19.40590792,-99.17904496,,,0,,0,
STOP_132893,,Agricultura,,19.40504778,-99.1763413,,,0,,0,
STOP_132894,,Mineria,,19.40351975,-99.17592287,,,0,,0,
STOP_132895,,Benjamin Franklin (Eje 4 Sur),,19.40458229,-99.17532206,,,0,,0,
STOP_132896,,Baja California (Eje 3 Sur),,19.4056347,-99.17498946,,,0,,0,
STOP_132897,,Nuevo León,,19.40572578,-99.17208195,,,0,,0,
STOP_132898,,Chilpancingo (Metro Chilpacingo),,19.40580673,-99.16934609,,,0,,0,
STOP_132899,,Tlacotalpan,,19.40588768,-99.16648149,,,0,,0,
STOP_132900,,Medellin (Eje 3 Pte),,19.40603947,-99.16332722,,,0,,0,
STOP_132901,,Linares,,19.40619126,-99.1604948,,,0,,0,
STOP_132902,,Cuauhtémoc (Eje 1 Pte),,19.40645437,-99.15538788,,,0,,0,
STOP_132903,,Doctor Jiménez,,19.40663651,-99.15155768,,,0,,0,
STOP_132904,,Doctor Andrade,,19.40682878,-99.14823174,,,0,,0,
STOP_132905,,Lázaro Cárdenas Eje Central,,19.40704128,-99.14481997,,,0,,0,
STOP_132906,,Bolivar,,19.40722343,-99.14233088,,,0,,0,
STOP_132907,,Isabel la Católica,,19.40740557,-99.13971305,,,0,,0,
STOP_132908,,5 de Febrero,,19.40755736,-99.13778186,,,0,,0,
STOP_132909,,Oriente 67,,19.40860976,-99.13053989,,,0,,0,
STOP_132910,,José Antonio Torres,,19.40842761,-99.13312554,,,0,,0,
STOP_132911,,Calzada de la Viga (Eje 2 Ote),,19.40885262,-99.12706375,,,0,,0,
STOP_132912,,Torno,,19.40881214,-99.12467122,,,0,,0,
STOP_132913,,H Congreso de la Unión,,19.40902464,-99.1220212,,,0,,0,
STOP_132914,,Nicolás Bravo,,19.40899428,-99.11995053,,,0,,0,
STOP_132915,,Industria,,19.40853892,-99.11550879,,,0,,0,
STOP_132916,,Francisco del Paso y Troncoso (Eje 3 Ote),,19.4083163,-99.11359906,,,0,,0,
STOP_132917,,Fernando Iglesias,,19.40826571,-99.10946846,,,0,,0,
STOP_132918,,Radames Treviño,,19.40827583,-99.10441518,,,0,,0,
STOP_132919,,Atletas,,19.40665675,-99.10273075,,,0,,0,
STOP_132920,,Pemex (Frente a Palacio de los Deportes),,19.40329712,-99.10089612,,,0,,0,
STOP_132921,,Circuito Bicentenario Río Churubusco,,19.40281138,-99.09844995,,,0,,0,
STOP_132922,,Vainilla,,19.40023089,-99.09871817,,,0,,0,
STOP_132923,,Plutarco Elías Calles ,,19.39715448,-99.09916878,,,0,,0,
STOP_132925,,Centeno,,19.39957311,-99.09801006,,,0,,0,
STOP_132926,,Añil (Eje 3 Sur),,19.40257864,-99.09760237,,,0,,0,
STOP_132927,,Puerta 10 Foro Sol,,19.4054222,-99.09724832,,,0,,0,
STOP_132928,,Puerta 4A,,19.40869071,-99.09569263,,,0,,0,
STOP_132929,,Puerta 5 Ciudad Deportiva,,19.40825559,-99.090693,,,0,,0,
STOP_132930,,Estación Metro Puebla,,19.40703116,-99.08272147,,,0,,0,
STOP_132931,,Canal de Río Churubusco,,19.40679842,-99.0786767,,,0,,0,
STOP_132932,,Sur 4,,19.40400548,-99.07817245,,,0,,0,
STOP_132933,,Sur 8,,19.40126309,-99.07936335,,,0,,0,
STOP_132934,,Oriente 233,,19.40079759,-99.0774858,,,0,,0,
STOP_132935,,Oriente 237,,19.40036244,-99.07482505,,,0,,0,
STOP_132936,,Javier Rojo Gómez Eje 5 Ote,,19.39996778,-99.0722394,,,0,,0,
STOP_132937,,Oriente 245,,19.39950227,-99.06962156,,,0,,0,
STOP_132938,,Oriente 249,,19.3991076,-99.06707883,,,0,,0,
STOP_132939,,Oriente 253,,19.39871293,-99.06458974,,,0,,0,
STOP_132940,,Oriente 257,,19.39827778,-99.06217575,,,0,,0,
STOP_132941,,Sur 12,,19.39577817,-99.06264782,,,0,,0,
STOP_132942,,Sur 16,,19.39298505,-99.06328082,,,0,,0,
STOP_132943,,Sur 20,,19.39069788,-99.06375289,,,0,,0,
STOP_132944,,Oriente 259,,19.38993886,-99.06226158,,,0,,0,
STOP_132945,,Canal de San Juan,,19.38959477,-99.05998707,,,0,,0,
STOP_132946,,Frente a Secundaria Oficial,,19.38916972,-99.05861378,,,0,,0,
STOP_132949,,Gral. Antonio de León Loyola,,19.38492923,-99.0521872,,,0,,0,
STOP_132950,,Frente a Panadería León,,19.3882184,-99.05715466,,,0,,0,
STOP_132951,,Gral Antonio de León (2° Semáforo),,19.38744925,-99.0503633,,,0,,0,
STOP_132952,,Priv. A de León Loyola,,19.39088005,-99.04829264,,,0,,0,
STOP_132954,,Frente a Clínica ISSSTE Zaragoza,,19.38903815,-99.0463078,,,0,,0,
STOP_132955,,Avenida Texcoco,,19.39381489,-99.04327154,,,0,,0,
STOP_132956,,Avenida Observatorio,,19.40419775,-99.18800354,,,0,,0,
STOP_132957,,Parque Lira (MB),,19.40787106,-99.18940902,,,0,,0,
STOP_132958,,Gral. José Morán,,19.40909548,-99.19011712,,,0,,0,
STOP_132959,,Gral. J. Cano,,19.40930798,-99.18601871,,,0,,0,
STOP_132960,,Gob. Ignacio Esteva,,19.41094726,-99.18784261,,,0,,0,
STOP_132962,,Gral. Pedro A. de los Santos,,19.40934845,-99.18379784,,,0,,0,
STOP_132963,,Chicontepec,,19.41017822,-99.18280005,,,0,,0,
STOP_132964,,Patriotismo,,19.41077524,-99.1812551,,,0,,0,
STOP_132965,,Mazatlán,,19.4101681,-99.18004274,,,0,,0,
STOP_132966,,Zitácuaro,,19.40970262,-99.17920589,,,0,,0,
STOP_132967,,Tamaulipas,,19.40854904,-99.17688847,,,0,,0,
STOP_132968,,Saltillo,,19.40737522,-99.17452812,,,0,,0,
STOP_132969,,Altata,,19.40649484,-99.17274714,,,0,,0,
STOP_132970,,Campeche,,19.40826571,-99.17182446,,,0,,0,
STOP_132971,,Chilpancingo,,19.40849845,-99.16993618,,,0,,0,
STOP_132972,,Insurgentes Sur,,19.40911571,-99.16768312,,,0,,0,
STOP_132973,,Medellín (Eje 3 Pte),,19.40986453,-99.16421771,,,0,,0,
STOP_132974,,Gob. José Ma. Tornel,,19.41298117,-99.18702722,,,0,,0,
STOP_132975,,Constituyentes,,19.41446864,-99.18644786,,,0,,0,
STOP_132976,,Gral. Juan Cano,,19.41568289,-99.18391585,,,0,,0,
STOP_132977,,Gral. Pedro Antonio de los Santos,,19.41642155,-99.18104053,,,0,,0,
STOP_132978,,Zamora,,19.41646203,-99.1781652,,,0,,0,
STOP_132979,,Cuernavaca,,19.41489363,-99.17508602,,,0,,0,
STOP_132980,,Tamaulipas,,19.41353771,-99.17242527,,,0,,0,
STOP_132981,,Sonora,,19.41565253,-99.17008638,,,0,,0,
STOP_132982,,Yucatán,,19.41658345,-99.16751146,,,0,,0,
STOP_132983,,Insurgentes Sur ,,19.41703879,-99.16512966,,,0,,0,
STOP_132984,,Tonalá,,19.41752448,-99.1625762,,,0,,0,
STOP_132985,,Zacatecas,,19.41542992,-99.16202903,,,0,,0,
STOP_132986,,Monterrey,,19.41022881,-99.16234016,,,0,,0,
STOP_132987,,Jalapa,,19.41070441,-99.15982962,,,0,,0,
STOP_132988,,Orizaba,,19.41164547,-99.15823102,,,0,,0,
STOP_132989,,Coahuila,,19.41253594,-99.15576339,,,0,,0,
STOP_132990,,San Luis Potosí,,19.41459006,-99.15626764,,,0,,0,
STOP_132991,,Merida,,19.41547039,-99.15663242,,,0,,0,
STOP_132992,,Orizaba,,19.41497458,-99.15912151,,,0,,0,
STOP_132993,,Frontera,,19.41576384,-99.15513039,,,0,,0,
STOP_132994,,Niños Héroes,,19.41561206,-99.15099978,,,0,,0,
STOP_132995,,Dr. Vértiz,,19.41544004,-99.14838195,,,0,,0,
STOP_132996,,Dr. Andrade,,19.41529838,-99.14667606,,,0,,0,
STOP_132997,,Eje Central (Lázaro Cárdenas),,19.41511624,-99.14392948,,,0,,0,
STOP_132998,,Bolívar,,19.41490374,-99.141258,,,0,,0,
STOP_132999,,Isabel la Católica,,19.41474184,-99.13881183,,,0,,0,
STOP_133000,,5 de Febrero,,19.41429662,-99.13702011,,,0,,0,
STOP_133001,,Xocongo,,19.4132139,-99.13279295,,,0,,0,
STOP_133002,,Juan A. Mateos,,19.41018834,-99.13332939,,,0,,0,
STOP_133003,,José Antonio Torres,,19.40855916,-99.13336158,,,0,,0,
STOP_133004,,Topacio,,19.40885262,-99.12988544,,,0,,0,
STOP_133005,,La Viga (Eje 2 Ote),,19.4090044,-99.12659168,,,0,,0,
STOP_133006,,Torno,,19.40899428,-99.12410259,,,0,,0,
STOP_133007,,H Congreso de la Unión ,,19.40925738,-99.12148476,,,0,,0,
STOP_133008,,Nicolás Bravo,,19.40916631,-99.11974669,,,0,,0,
STOP_133009,,General Montaño,,19.40873119,-99.11581993,,,0,,0,
STOP_133010,,Francisco del Paso y Troncoso (Eje 3 Ote),,19.40843773,-99.11292315,,,0,,0,
STOP_133011,,Fernando Iglesias,,19.40844785,-99.10920024,,,0,,0,
STOP_133012,,2° Puente Peatonal,,19.40685914,-99.10742998,,,0,,0,
STOP_133013,,1er Puente Peatonal,,19.40630258,-99.11019802,,,0,,0,
STOP_133014,,Clínica IMSS,,19.40573589,-99.11285877,,,0,,0,
STOP_133015,,Viaducto Río de la Piedad,,19.40646448,-99.11375999,,,0,,0,
STOP_133016,,Radames Treviño,,19.40842761,-99.10474777,,,0,,0,
STOP_133017,,Estación Metro Velodromo (Frente a la ESEF),,19.40806332,-99.1018939,,,0,,0,
STOP_133018,,Escuela Superior de Educación Fisica,,19.4062115,-99.1025269,,,0,,0,
STOP_133019,,Palacio de los Deporte Puerta 6,,19.40431918,-99.10151839,,,0,,0,
STOP_133020,,Palacio de los Deportes,,19.40305425,-99.09909368,,,0,,0,
STOP_133021,,Circuito Bicentenario Río Churubusco,,19.40279114,-99.09753799,,,0,,0,
STOP_133023,,Resina,,19.4020423,-99.09238815,,,0,,0,
STOP_133024,,Centeno,,19.39850042,-99.08882618,,,0,,0,
STOP_133025,,Canela,,19.39640561,-99.08910513,,,0,,0,
STOP_133026,,Trigo,,19.39490786,-99.08849359,,,0,,0,
STOP_133027,,Canal de Río Churubusco,,19.39368333,-99.0862298,,,0,,0,
STOP_133028,,Oriente 217,,19.39258024,-99.08386946,,,0,,0,
STOP_133030,,Sur 20,,19.39343033,-99.08160567,,,0,,0,
STOP_133031,,Oriente 229,,19.39336961,-99.08145547,,,0,,0,
STOP_133032,,Oriente 233,,19.39302553,-99.07920241,,,0,,0,
STOP_133033,,Oriente 233,,19.39290409,-99.07951355,,,0,,0,
STOP_133034,,Sur 16,,19.39596033,-99.08101559,,,0,,0,
STOP_133035,,Sur 16,,19.39575794,-99.08095121,,,0,,0,
STOP_133036,,Sur 12,,19.39862185,-99.08044696,,,0,,0,
STOP_133037,,Sur 12,,19.39841946,-99.08039331,,,0,,0,
STOP_133038,,Sur 8,,19.40104046,-99.07933116,,,0,,0,
STOP_133039,,Oriente 229,,19.40117202,-99.07918096,,,0,,0,
STOP_133040,,Oriente 233,,19.40086843,-99.07721758,,,0,,0,
STOP_133041,,Oriente 237,,19.40042316,-99.07456756,,,0,,0,
STOP_133042,,Javier Rojo Gómez Eje 5 Ote,,19.4000285,-99.07190681,,,0,,0,
STOP_133043,,Oriente 245,,19.39955287,-99.06920314,,,0,,0,
STOP_133044,,Oriente 249,,19.39917844,-99.06689644,,,0,,0,
STOP_133045,,Oriente 253,,19.39877365,-99.06431079,,,0,,0,
STOP_133046,,Sur 8,,19.39822718,-99.0617466,,,0,,0,
STOP_133047,,Sur 12,,19.39549482,-99.06231523,,,0,,0,
STOP_133048,,Sur 16,,19.39274216,-99.06292677,,,0,,0,
STOP_133049,,Oriente 237,,19.39239808,-99.07658458,,,0,,0,
STOP_133050,,Oriente 237,,19.39252964,-99.07637,,,0,,0,
STOP_133051,,Javier Rojo Gómez (Eje 5 Ote),,19.39196291,-99.07404184,,,0,,0,
STOP_133052,,Javier Rojo Gómez (Eje 5 Ote),,19.39207423,-99.07375216,,,0,,0,
STOP_133053,,Oriente 245,,19.39151762,-99.07147765,,,0,,0,
STOP_133054,,Oriente 245,,19.39165931,-99.07128453,,,0,,0,
STOP_133055,,Oriente 249,,19.39109257,-99.06892419,,,0,,0,
STOP_133056,,Ret 2 de Sur 16,,19.39100149,-99.06782985,,,0,,0,
STOP_133057,,Oriente 253,,19.39063716,-99.06633854,,,0,,0,
STOP_133058,,Oriente 255,,19.39039428,-99.06421423,,,0,,0,
STOP_133059,,Oriente 257,,19.39024247,-99.06395674,,,0,,0,
STOP_133060,,Oriente 259,,19.39009067,-99.06202555,,,0,,0,
STOP_133061,,Canal de San Juan,,19.38964537,-99.05891418,,,0,,0,
STOP_133062,,Frente a Panaderia León,,19.38829936,-99.05691862,,,0,,0,
STOP_133065,,Aldama,,19.38705455,-99.05506253,,,0,,0,
STOP_133066,,Frente Calle Aldama,,19.38703431,-99.05535221,,,0,,0,
STOP_133068,,Constitución de Apatzingan,,19.3853037,-99.05243397,,,0,,0,
STOP_133069,,Miguel Hidalgo,,19.38778322,-99.05088902,,,0,,0,
STOP_133070,,Mina,,19.38961501,-99.04983759,,,0,,0,
STOP_133071,,General Antonio de León Loyola,,19.39092053,-99.04819608,,,0,,0,
STOP_133072,,CETRAM Tepalcates,,19.39039428,-99.04729486,,,0,,0,
STOP_133073,,Bahía del Cuerpo Oriente,,19.39010079,-99.04657602,,,0,,0,
STOP_133074,,Avenida TELECOM,,19.38750997,-99.04717684,,,0,,0,
STOP_133075,,Emilio Balli,,19.38680154,-99.04395819,,,0,,0,
STOP_133076,,Emilio Azcarraga Vidaurreta,,19.38487863,-99.04123306,,,0,,0,
STOP_133077,,Enrique Contel,,19.3832492,-99.03945208,,,0,,0,
STOP_133078,,J. Crisostomo Bonilla,,19.38967573,-99.03508544,,,0,,0,
STOP_133079,,Ángel Trias Base,,19.39016151,-99.0358901,,,0,,0,
STOP_133206,,Viaducto Río de la Piedad,,19.40675794,-99.08131599,,,0,,0,
STOP_133207,,Oriente 217B,,19.40454181,-99.08051133,,,0,,0,
STOP_133208,,Sur 2A,,19.4056853,-99.07924533,,,0,,0,
STOP_133209,,Sur 4,,19.40409656,-99.07974958,,,0,,0,
STOP_133210,,Río Churubusco,,19.40181967,-99.08123016,,,0,,0,
STOP_133274,,Estación Metro Puebla,,19.40738534,-99.0825069,,,0,,0,
STOP_133485,,Isabel la Católica,,19.40759784,-99.13941264,,,0,,0,
STOP_133487,,Bolivar,,19.40740557,-99.14204121,,,0,,0,
STOP_133488,,Lázaro Cárdenas Eje Central,,19.40723355,-99.14451957,,,0,,0,
STOP_133489,,Doctor Andrade,,19.40703116,-99.14796352,,,0,,0,
STOP_133490,,Doctor Jiménez,,19.40685914,-99.15135384,,,0,,0,
STOP_133491,,Cuauhtémoc (Eje 1 Pte),,19.40664663,-99.15506601,,,0,,0,
STOP_133492,,Toluca,,19.40655556,-99.15680408,,,0,,0,
STOP_133493,,Monterrey (Eje 2 Pte),,19.40630258,-99.16104198,,,0,,0,
STOP_133494,,Medellin (Eje 3 Pte),,19.40618114,-99.16311264,,,0,,0,
STOP_133495,,Tlacotalpan,,19.40607995,-99.16630983,,,0,,0,
STOP_133496,,Chilpancingo (Metro Chilpacingo),,19.405999,-99.16825175,,,0,,0,
STOP_133497,,Nuevo León,,19.40590792,-99.17158842,,,0,,0,
STOP_133499,,Saltillo,,19.40580673,-99.17487144,,,0,,0,
STOP_133500,,Metro Patriotismo,,19.40633293,-99.17921662,,,0,,0,
STOP_133501,,Carlos B. Zetina,,19.40733474,-99.18228507,,,0,,0,
STOP_133502,,José Vasconcelos,,19.40787106,-99.18388367,,,0,,0,
STOP_133503,,Joaquin A Pérez,,19.40799249,-99.18535352,,,0,,0,
STOP_133504,,Gob. J. Cortina,,19.40792165,-99.18724179,,,0,,0,
STOP_133639,,Avenida Té (Eje 4 Sur),,19.39651693,-99.09848213,,,0,,0,
STOP_134668,,Norte 180,,19.43912624,-99.08796787,,,0,,0,
STOP_134669,,Avenida Oceanía,,19.44112944,-99.09312844,,,0,,0,
STOP_134670,,Marruecos ,,19.44154424,-99.09349322,,,0,,0,
STOP_134671,,Av. África,,19.44483226,-99.09320354,,,0,,0,
STOP_134672,,Damasco,,19.44589453,-99.0967226,,,0,,0,
STOP_134673,,Carlos Marks,,19.44651166,-99.09959793,,,0,,0,
STOP_134674,,José Stalin,,19.44697703,-99.10185099,,,0,,0,
STOP_134675,,Avicultura,,19.44751322,-99.10411477,,,0,,0,
STOP_134676,,Floricultura,,19.4479887,-99.1063571,,,0,,0,
STOP_134677,,Rotograbados,,19.4484743,-99.10855651,,,0,,0,
STOP_134678,,Vulcanización,,19.44875757,-99.10982251,,,0,,0,
STOP_134679,,Bonanza,,19.44946573,-99.1132021,,,0,,0,
STOP_134680,,Congreso de la Unión ,,19.45000191,-99.11560535,,,0,,0,
STOP_134681,,Inde ,,19.4504875,-99.11780477,,,0,,0,
STOP_134682,,Coalcomán,,19.45121589,-99.12120581,,,0,,0,
STOP_134683,,Boleo,,19.45200498,-99.12464976,,,0,,0,
STOP_134684,,Frente a Jesús Carranza,,19.45302674,-99.12955284,,,0,,0,
STOP_134685,,Constantino,,19.45382593,-99.13389802,,,0,,0,
STOP_134686,,Eje Central (Abundio Martínez),,19.45477686,-99.13822174,,,0,,0,
STOP_134687,,Lerdo,,19.45525232,-99.14023876,,,0,,0,
STOP_134688,,Zoltán Kodali (Metro Tlatelolco),,19.45597058,-99.1434896,,,0,,0,
STOP_134689,,Insurgentes,,19.45714405,-99.14841413,,,0,,0,
STOP_134690,,Oyamel,,19.45790276,-99.15193319,,,0,,0,
STOP_134691,,Naranjo,,19.45874239,-99.15690064,,,0,,0,
STOP_134692,,Norte 172,,19.4396928,-99.08967376,,,0,,0,
STOP_134693,,Circuito Bicentenario (Av. Río Consulado),,19.45962248,-99.16217923,,,0,,0,
STOP_134694,,Fresno,,19.45907622,-99.1591537,,,0,,0,
STOP_134695,,Av. Jardín ,,19.45980457,-99.16338086,,,0,,0,
STOP_134696,,Plan de San Luis,,19.46039129,-99.16720033,,,0,,0,
STOP_134697,,Membrillo,,19.46083639,-99.16982889,,,0,,0,
STOP_134698,,Artemisa,,19.46242458,-99.17120218,,,0,,0,
STOP_134699,,Yuca,,19.46547952,-99.17303681,,,0,,0,
STOP_134700,,Av. Cuitláhuac,,19.46820059,-99.17584777,,,0,,0,
STOP_134701,,Salónica,,19.47046643,-99.17817593,,,0,,0,
STOP_134702,,Norte 87,,19.47174096,-99.17931318,,,0,,0,
STOP_134703,,Tula,,19.47364261,-99.18095469,,,0,,0,
STOP_134704,,22 de Febrero,,19.47763802,-99.18435574,,,0,,0,
STOP_134705,,Azcapotzalco,,19.47854835,-99.18687701,,,0,,0,
STOP_134706,,Aquiles Serdán ,,19.47900352,-99.18842196,,,0,,0,
STOP_134707,,Cuauhtémoc,,19.47928673,-99.189291,,,0,,0,
STOP_134708,,San Francisco,,19.48055107,-99.19062138,,,0,,0,
STOP_134709,,Santo Domingo,,19.48144115,-99.19306755,,,0,,0,
STOP_134710,,Tezozomoc,,19.48229078,-99.1973269,,,0,,0,
STOP_134711,,Francita ,,19.4832112,-99.20064211,,,0,,0,
STOP_134712,,Renacimiento,,19.48385853,-99.20316339,,,0,,0,
STOP_134713,,Manuel Salazar,,19.48528466,-99.2084527,,,0,,0,
STOP_134714,,Unidad Priv. San Isidro (Frente),,19.48608369,-99.21249747,,,0,,0,
STOP_134715,,Calzada de las Armas,,19.4875098,-99.21699286,,,0,,0,
STOP_134716,,Panteón San Isidro,,19.48927978,-99.21611309,,,0,,0,
STOP_134717,,Manuel Salazar,,19.48734798,-99.20828104,,,0,,0,
STOP_134718,,Calzada San Isidro,,19.48542626,-99.2087853,,,0,,0,
STOP_134719,,Renacimiento ,,19.48361578,-99.20339942,,,0,,0,
STOP_134721,,2da Cerrada de San Isidro,,19.48297857,-99.20096397,,,0,,0,
STOP_134722,,Tezozomoc,,19.48024763,-99.19887185,,,0,,0,
STOP_134723,,Santo Domingo,,19.47871019,-99.19456959,,,0,,0,
STOP_134724,,Ferrocarriles Nacionales,,19.47814376,-99.19021368,,,0,,0,
STOP_134725,,Manuel Acuña (Metro Camarones),,19.47886191,-99.19017076,,,0,,0,
STOP_134726,,Santa Apolonia (Metro Camarones),,19.47865961,-99.18946266,,,0,,0,
STOP_134727,,Av. Azcapotzalco,,19.47835617,-99.1871345,,,0,,0,
STOP_134728,,22 de Febrero,,19.47763802,-99.18469906,,,0,,0,
STOP_134729,,Nubia,,19.47418882,-99.18200612,,,0,,0,
STOP_134730,,Norte 87 B,,19.4729042,-99.18092251,,,0,,0,
STOP_134731,,San Lucas,,19.47092162,-99.17922735,,,0,,0,
STOP_134732,,Cuitláhuac,,19.46835233,-99.17662024,,,0,,0,
STOP_134733,,Norte 77,,19.46771505,-99.17595506,,,0,,0,
STOP_134734,,Norte 67,,19.46518617,-99.17342305,,,0,,0,
STOP_134735,,Poniente 54,,19.46268759,-99.17186737,,,0,,0,
STOP_134736,,Biólogo Maximino Martínez,,19.46105894,-99.17094469,,,0,,0,
STOP_134737,,Norte 67,,19.46151416,-99.17392731,,,0,,0,
STOP_134738,,Norte 73,,19.46178728,-99.17569757,,,0,,0,
STOP_134739,,Cuitláhuac,,19.46214134,-99.17748928,,,0,,0,
STOP_134740,,Irapuato (RCA Víctor),,19.46324396,-99.18170571,,,0,,0,
STOP_134741,,Boca Negra (RCA Víctor),,19.46358789,-99.18232799,,,0,,0,
STOP_134742,,Cuitláhuac,,19.46195925,-99.17791843,,,0,,0,
STOP_134743,,Norte 71,,19.46143323,-99.1753006,,,0,,0,
STOP_134744,,Calzada Camarones,,19.46065431,-99.17074084,,,0,,0,
STOP_134745,,Calzada los Gallos,,19.45675964,-99.16836977,,,0,,0,
STOP_134746,,Plan de Agua Prieta,,19.45628418,-99.16740417,,,0,,0,
STOP_134747,,Manuel Carpio,,19.45239952,-99.16657805,,,0,,0,
STOP_134748,,José Antonio Alzate,,19.44857547,-99.16689992,,,0,,0,
STOP_134750,,Circuito Bicentenario,,19.44815057,-99.16499019,,,0,,0,
STOP_134751,,Fresno,,19.44759415,-99.16142821,,,0,,0,
STOP_134752,,Santa María la Ribera,,19.44688598,-99.1574049,,,0,,0,
STOP_134753,,Insurgentes,,19.44624862,-99.15345669,,,0,,0,
STOP_134754,,Aldama,,19.44574278,-99.15054917,,,0,,0,
STOP_134755,,Guerrero,,19.44525717,-99.14752364,,,0,,0,
STOP_134756,,Zarco,,19.44487273,-99.1452384,,,0,,0,
STOP_134757,,Lerdo,,19.44446805,-99.14264202,,,0,,0,
STOP_134758,,Paseo de la Reforma,,19.44401279,-99.14002419,,,0,,0,
STOP_134759,,Callejón Rayón,,19.44375987,-99.13788915,,,0,,0,
STOP_134760,,Comonford,,19.44356765,-99.13536787,,,0,,0,
STOP_134761,,Aztecas,,19.44301121,-99.12879109,,,0,,0,
